,player,age,nationality,squad,position,minutes,90s,Pass Completion %,Pressured Passes Per 90,Progressive Passes Per 90,Successful Deliveries Into Box Per 90,Key Passes Per 90,Rate Adj Target of an Attempted Pass,Turnovers Per 90,Rate Adj Successful Dribbles Per 90,Progressive Distance Per Carry,Final Third Entries,Touches in Box,Touches in 1/3,GCA Per 90,SCA Per 90,xA Per 90,Non-Penalty xG Per 90,Non-Penalty xA + xG Per 90,xG Per Shot,Netto xA,Rate Adj Aerials Won %,Ball recoveries Per 90,Interceptions Per 90,Pressure Regain %,Rate Adj Tackles Won %,Dribbled Past,Clearances Per 90,Blocks Per 90
141,Sebastian Griesbeck,31-112,de GER,Union Berlin,MF,9.0,0.1,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,0.0,0.0,0.0
142,Sebastian Griesbeck,31-112,de GER,Greuther Fürth,DF MF,1359.0,15.1,79.7,86.0,1.8543046357615895,0.06622516556291391,0.06622516556291391,25810.0,0.9271523178807948,8.834437086092716,1.194078947368421,2.0,11.0,41.0,0.0,0.2,0.0,0.02,0.02,0.08,0.0,1957.3,9.006622516556291,1.8543046357615895,36.0,8.258064516129032,15.0,3.4437086092715234,1.6556291390728477
143,Vincenzo Grifo,28-291,it ITA,Freiburg,FW MF,1564.0,17.377777777777776,74.7,127.0,4.891304347826087,2.129156010230179,2.3593350383631715,53820.0,2.7046035805626603,53.246163682864456,2.850556438791733,30.0,46.0,440.0,0.69,4.32,0.27,0.16,0.43,0.09,1.3,465.29999999999995,7.710997442455244,1.265984654731458,23.6,10.88888888888889,15.0,0.8056265984654732,1.0358056265984656
144,Florian Grillitsch,26-169,at AUT,Hoffenheim,DF MF,1017.0,11.3,89.6,109.0,5.044247787610619,0.8849557522123893,0.7964601769911503,53051.1,0.44247787610619466,17.699115044247787,2.82,13.0,5.0,72.0,0.27,2.3,0.03,0.04,0.07,0.07,-0.4,1391.5,11.5929203539823,3.0973451327433628,36.1,14.23529411764706,13.0,2.654867256637168,1.5044247787610618
145,Carlos Gruezo,26-279,ec ECU,Augsburg,MF,377.0,4.188888888888889,81.7,20.0,3.103448275862069,0.23872679045092837,0.23872679045092837,7689.6,2.8647214854111405,47.745358090185675,1.4411764705882353,1.0,1.0,26.0,0.0,0.48,0.01,0.02,0.03,0.05,0.0,300.0,9.549071618037134,2.1485411140583555,40.0,7.111111111111111,5.0,2.8647214854111405,0.9549071618037135
146,Raphaël Guerreiro,28-032,pt POR,Dortmund,DF,900.0,10.0,85.6,58.0,6.9,1.0,1.9,60465.6,1.6,32.0,2.7651006711409396,20.0,20.0,257.0,0.4,3.2,0.13,0.05,0.18,0.04,0.7,40.0,8.9,1.9,32.7,13.884615384615383,10.0,1.0,0.9
147,Josuha Guilavogui,31-126,fr FRA,Wolfsburg,MF DF,942.0,10.466666666666667,83.1,61.0,3.057324840764331,0.09554140127388534,0.19108280254777069,33713.200000000004,1.7197452229299364,21.496815286624205,1.7226890756302522,12.0,10.0,72.0,0.1,1.24,0.0,0.04,0.05,0.05,-0.1,3267.6,14.617834394904458,3.4394904458598727,37.6,13.78125,9.0,4.012738853503184,1.7197452229299364
148,Péter Gulácsi,31-262,hu HUN,RB Leipzig,GK,1620.0,18.0,76.9,54.0,0.1111111111111111,0.05555555555555555,0.0,33299.0,0.05555555555555555,0.0,1.899135446685879,0.0,0.0,0.0,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0
149,Manuel Gulde,30-345,de GER,Freiburg,DF,826.0,9.177777777777777,82.5,72.0,2.5060532687651333,0.10895883777239711,0.21791767554479421,26924.4,0.5447941888619855,21.79176755447942,2.2081632653061223,0.0,4.0,15.0,0.0,0.22,0.01,0.0,0.02,0.04,-0.1,1779.3000000000002,8.389830508474576,1.4164648910411624,34.0,4.266666666666667,4.0,3.3777239709443103,1.7433414043583537
150,Robert Gumny,23-233,pl POL,Augsburg,DF,1731.0,19.233333333333334,76.2,100.0,2.755632582322357,0.41594454072790293,0.3119584055459272,42181.5,0.7279029462738301,25.164644714038126,3.1697722567287783,19.0,21.0,211.0,0.05,0.88,0.02,0.01,0.03,0.05,-0.3,1655.3999999999999,9.306759098786827,2.0797227036395145,32.5,20.891304347826086,19.0,2.3916811091854417,1.7157712305025996
151,Christian Günter,28-329,de GER,Freiburg,DF,1800.0,20.0,70.3,119.0,3.7,1.35,2.45,57492.2,1.85,13.615,2.485342019543974,40.0,41.0,467.0,0.4,3.65,0.23,0.03,0.26,0.04,0.4,323.0,6.2,0.95,27.9,7.0,19.0,1.65,1.2
152,Lasse Günther,18-308,de GER,Augsburg,DF,50.0,0.5555555555555556,57.9,2.0,1.7999999999999998,1.7999999999999998,1.7999999999999998,1306.2,0.0,180.0,3.769230769230769,0.0,2.0,7.0,0.0,1.8,0.08,0.16,0.24,0.09,0.0,0.0,3.5999999999999996,3.5999999999999996,40.0,1.3333333333333333,1.0,0.0,3.5999999999999996
153,Joško Gvardiol,20-000,hr CRO,RB Leipzig,DF,1509.0,16.766666666666666,83.0,175.0,5.964214711729623,0.8349900596421471,0.5367793240556661,96136.0,1.4910536779324057,63.87673956262426,2.7704918032786887,27.0,22.0,158.0,0.24,1.19,0.1,0.11,0.22,0.12,0.3,2618.0,11.332007952286283,2.9821073558648115,38.7,13.921052631578947,13.0,2.743538767395626,1.7892644135188869
154,Erling Haaland,21-186,no NOR,Dortmund,FW,1143.0,12.7,70.1,72.0,1.6535433070866143,1.1811023622047245,1.1023622047244095,19550.0,4.015748031496063,39.89763779527559,2.4615384615384617,12.0,116.0,254.0,0.79,2.83,0.24,0.71,0.96,0.16,2.9,2055.9,3.1496062992125986,0.2362204724409449,27.7,2.0,0.0,1.4173228346456694,0.6299212598425197
155,Janik Haberer,27-296,de GER,Freiburg,MF,495.0,5.5,77.7,48.0,1.0909090909090908,0.0,0.36363636363636365,10986.4,2.0,18.181818181818183,2.033613445378151,6.0,5.0,60.0,0.0,1.09,0.01,0.09,0.11,0.09,-0.1,1111.8000000000002,12.0,2.3636363636363638,31.0,1.4545454545454546,10.0,2.727272727272727,1.8181818181818181
156,Alexander Hack,28-137,de GER,Mainz 05,DF,1126.0,12.511111111111111,76.7,87.0,3.516873889875666,0.3197158081705151,0.15985790408525755,35158.6,0.5595026642984015,39.96447602131439,2.376657824933687,2.0,13.0,37.0,0.08,0.4,0.03,0.04,0.08,0.05,-0.4,3165.0,13.428063943161634,2.238010657193606,34.7,17.857142857142858,14.0,5.754884547069272,1.358792184724689
157,Robin Hack,23-149,de GER,Arminia,MF FW,817.0,9.077777777777778,73.2,64.0,3.7454100367197065,1.762545899632803,1.4320685434516525,22093.4,4.847001223990208,113.0232558139535,2.4910179640718564,14.0,31.0,210.0,0.11,2.31,0.13,0.15,0.28,0.06,-0.2,18.2,6.940024479804162,0.7711138310893513,30.1,6.4,12.0,0.6609547123623011,0.9914320685434517
158,André Hahn,31-163,de GER,Augsburg,FW MF,1249.0,13.877777777777778,55.6,76.0,1.0088070456365092,0.5764611689351481,0.6485188150520416,13426.800000000001,3.89111289031225,27.821457165732582,2.5813953488372094,9.0,49.0,195.0,0.07,1.37,0.07,0.14,0.21,0.07,0.0,1321.2,4.899919935948759,0.9367493995196157,23.8,3.5555555555555554,19.0,0.8646917534027222,2.3058446757405924
159,Amadou Haidara,23-357,ml MLI,RB Leipzig,MF,871.0,9.677777777777777,80.2,115.0,6.096440872560276,1.4466130884041333,0.30998851894374285,36428.7,2.1699196326062,116.24569460390357,2.2279411764705883,12.0,16.0,141.0,0.21,1.45,0.02,0.09,0.11,0.07,-0.2,800.0,11.98622273249139,0.8266360505166476,37.8,5.7857142857142865,17.0,0.8266360505166476,2.273249138920781
160,Genki Haraguchi,30-259,jp JPN,Union Berlin,MF,1099.0,12.21111111111111,74.4,74.0,3.1119199272065514,0.8189262966333031,1.4740673339399455,22816.5,2.0473157415832577,22.766151046405824,3.3971119133574006,11.0,26.0,156.0,0.33,2.13,0.15,0.12,0.27,0.09,2.2,496.79999999999995,9.417652411282985,0.9827115559599636,29.0,6.035714285714286,21.0,1.7197452229299364,1.7197452229299364
161,Makoto Hasebe,38-005,jp JPN,Eint Frankfurt,DF MF,784.0,8.71111111111111,85.2,71.0,4.13265306122449,0.34438775510204084,0.2295918367346939,42398.0,0.4591836734693878,15.313775510204083,3.419431279620853,4.0,0.0,18.0,0.0,0.46,0.01,0.0,0.01,0.0,-0.1,938.7,13.775510204081634,2.7551020408163267,39.2,10.703703703703704,6.0,3.3290816326530615,1.8367346938775513
162,Thorgan Hazard,28-300,be BEL,Dortmund,FW DF,725.0,8.055555555555555,76.7,70.0,3.8482758620689657,0.993103448275862,1.613793103448276,33303.6,3.972413793103448,54.0,2.2371967654986524,14.0,35.0,248.0,0.25,2.86,0.16,0.26,0.42,0.13,-1.3,189.60000000000002,6.827586206896552,0.993103448275862,30.3,4.083333333333334,18.0,0.8689655172413794,1.986206896551724
163,Jonas Hector,31-241,de GER,Köln,DF,1580.0,17.555555555555557,77.2,138.0,3.9303797468354427,1.0822784810126582,1.310126582278481,62767.899999999994,1.2531645569620251,14.240506329113924,2.9580209895052474,24.0,40.0,311.0,0.28,2.28,0.16,0.04,0.21,0.07,1.1,2149.0,9.170886075949367,2.1645569620253164,36.7,12.595238095238097,31.0,2.8481012658227844,1.9936708860759491
164,Hwang Hee-chan,25-362,kr KOR,RB Leipzig,FW,49.0,0.5444444444444444,75.0,2.0,0.0,0.0,0.0,1056.8999999999999,7.346938775510205,245.02040816326533,2.3076923076923075,1.0,2.0,9.0,0.0,1.84,0.0,0.36,0.36,0.2,0.0,33.3,5.510204081632653,1.8367346938775513,20.0,0.0,1.0,0.0,0.0
165,Dominique Heintz,28-161,de GER,Union Berlin,DF,78.0,0.8666666666666667,78.6,10.0,4.615384615384615,0.0,0.0,2900.0,0.0,0.0,1.2307692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.4,10.384615384615385,1.1538461538461537,50.0,0.5,1.0,3.4615384615384612,2.3076923076923075
166,Dominique Heintz,28-161,de GER,Freiburg,DF,29.0,0.32222222222222224,90.5,3.0,0.0,0.0,0.0,1800.0,0.0,0.0,3.1666666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,9.310344827586206,3.103448275862069,50.0,0.0,0.0,0.0,0.0
167,Benjamin Henrichs,24-334,de GER,RB Leipzig,DF MF,473.0,5.2555555555555555,79.6,55.0,5.898520084566596,0.5708245243128964,0.7610993657505285,21068.0,1.331923890063425,24.488372093023255,2.520361990950226,6.0,14.0,106.0,0.38,1.14,0.27,0.16,0.43,0.17,0.6,278.0,7.99154334038055,2.2832980972515857,33.3,5.0625,1.0,1.522198731501057,2.66384778012685
168,Lucas Hernández,25-343,fr FRA,Bayern Munich,DF,1131.0,12.566666666666666,91.3,83.0,6.604774535809018,0.4774535809018568,0.3183023872679045,90823.20000000001,0.7161803713527851,46.281167108753316,2.937219730941704,27.0,4.0,100.0,0.08,0.95,0.03,0.0,0.03,0.0,-0.3,1657.8,11.29973474801061,1.9893899204244032,44.8,16.53125,9.0,2.546419098143236,1.9893899204244032
169,Patrick Herrmann,30-345,de GER,M'Gladbach,DF FW,706.0,7.844444444444444,69.6,61.0,3.9518413597733715,1.4022662889518414,2.039660056657224,20518.3,3.186968838526912,81.58640226628896,2.7808764940239046,11.0,29.0,226.0,0.51,3.31,0.14,0.16,0.29,0.09,1.9,160.0,7.26628895184136,0.8923512747875354,32.2,1.6666666666666665,13.0,1.019830028328612,1.529745042492918
170,Piero Hincapié,20-014,ec ECU,Leverkusen,DF,933.0,10.366666666666667,82.8,107.0,2.2186495176848875,0.4823151125401929,0.28938906752411575,39026.700000000004,1.5434083601286173,61.43729903536977,3.2551724137931033,12.0,9.0,75.0,0.19,0.77,0.03,0.05,0.08,0.07,1.7,2713.2,10.514469453376206,2.508038585209003,42.5,4.761904761904762,4.0,3.3762057877813505,2.508038585209003
171,Martin Hinteregger,29-138,at AUT,Eint Frankfurt,DF,1405.0,15.61111111111111,77.5,115.0,2.626334519572954,0.3202846975088968,0.19217081850533807,54349.200000000004,0.3202846975088968,2.1330960854092527,2.2,2.0,13.0,28.0,0.19,0.64,0.02,0.06,0.08,0.07,-0.4,3735.2000000000003,13.9644128113879,2.1779359430604983,35.0,9.0,12.0,5.380782918149467,2.3701067615658364
172,Marwin Hitz,34-127,ch SUI,Dortmund,GK,135.0,1.5,88.9,3.0,0.0,0.0,0.0,2900.0,0.0,0.0,2.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Nicolas Höfler,31-320,de GER,Freiburg,MF,1529.0,16.988888888888887,82.0,134.0,3.708306082406802,0.5297580117724003,0.35317200784826686,41696.5,1.471550032701112,52.340091563113155,1.8279569892473118,11.0,25.0,158.0,0.18,1.06,0.06,0.07,0.13,0.06,0.0,2904.6,12.831916285153696,1.7069980379332899,33.2,19.113636363636363,21.0,1.6481360366252453,2.1190320470896014
174,Jonas Hofmann,29-193,de GER,M'Gladbach,MF FW,1180.0,13.11111111111111,79.3,122.0,4.11864406779661,1.3728813559322035,3.4322033898305087,54081.3,3.2796610169491527,34.14661016949153,2.803361344537815,26.0,56.0,349.0,0.38,5.49,0.29,0.38,0.67,0.14,-2.8,64.19999999999999,7.093220338983051,1.1440677966101696,29.3,11.56,12.0,0.3050847457627119,1.2966101694915255
175,Lucas Höler,27-197,de GER,Freiburg,FW MF,1674.0,18.6,69.0,227.0,2.311827956989247,1.021505376344086,1.2365591397849462,35935.799999999996,4.946236559139785,28.645161290322577,1.9891304347826086,14.0,83.0,439.0,0.32,2.9,0.11,0.26,0.37,0.13,-1.0,6223.900000000001,5.21505376344086,0.6451612903225806,27.5,13.5,9.0,0.9677419354838709,1.021505376344086
176,Gerrit Holtmann,26-304,ph PHI,Bochum,FW MF,1127.0,12.522222222222222,67.0,36.0,1.756876663708962,1.357586512866016,1.4374445430346052,14674.0,4.0727595385980475,113.8136645962733,4.7304964539007095,24.0,40.0,228.0,0.4,3.27,0.2,0.2,0.4,0.09,0.5,66.8,4.951197870452529,1.1978704525288377,23.8,0.8,15.0,0.23957409050576753,1.1180124223602486
177,Justin Hoogma,23-226,nl NED,Greuther Fürth,DF,270.0,3.0,83.6,18.0,1.3333333333333333,0.0,0.3333333333333333,13816.6,0.0,0.0,2.1914893617021276,0.0,0.0,4.0,0.0,0.33,0.01,0.0,0.01,0.0,0.0,581.6,5.333333333333333,1.6666666666666667,24.1,2.25,4.0,3.6666666666666665,2.0
178,Jannes Horn,24-351,de GER,Köln,DF,123.0,1.3666666666666667,66.2,11.0,3.658536585365854,0.0,0.0,4418.0,0.7317073170731707,0.0,4.170731707317073,3.0,0.0,20.0,0.0,1.46,0.0,0.02,0.02,0.03,0.0,180.0,8.048780487804878,2.926829268292683,45.0,1.0,3.0,2.926829268292683,0.7317073170731707
179,Timo Horn,28-256,de GER,Köln,GK,1080.0,12.0,82.3,21.0,0.0,0.0,0.0,27108.899999999998,0.0,8.333333333333334,1.5865724381625441,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.416666666666667,0.0,0.0,0.0,1.0,0.08333333333333333,0.0
180,Lukáš Hrádecký,32-060,fi FIN,Leverkusen,GK,1800.0,20.0,75.6,70.0,0.0,0.0,0.05,44810.2,0.0,0.0,2.443064182194617,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Branimir Hrgota,29-011,se SWE,Greuther Fürth,FW,1565.0,17.38888888888889,69.7,103.0,2.472843450479233,0.9201277955271565,1.2651757188498403,24534.0,4.083067092651757,77.7738019169329,2.5230414746543777,21.0,64.0,353.0,0.23,2.76,0.14,0.17,0.31,0.08,1.6,475.0,6.095846645367412,0.6325878594249201,30.3,14.44,18.0,0.5175718849840255,1.0926517571884984
182,Ajdin Hrustic,25-202,au AUS,Eint Frankfurt,MF,466.0,5.177777777777778,84.4,37.0,4.828326180257511,0.9656652360515021,0.9656652360515021,26262.399999999998,3.2832618025751072,6.431330472103004,1.935374149659864,10.0,7.0,83.0,0.0,2.12,0.12,0.07,0.18,0.03,-0.6,81.9,11.394849785407725,1.351931330472103,36.7,8.0,9.0,0.5793991416309012,2.5107296137339055
183,Timo Hübers,25-187,de GER,Köln,DF,668.0,7.4222222222222225,83.6,56.0,2.6946107784431135,0.1347305389221557,0.0,37614.5,0.9431137724550898,95.82035928143713,3.5686274509803924,4.0,10.0,17.0,0.0,0.4,0.0,0.1,0.1,0.15,0.0,1562.5,15.494011976047904,4.176646706586826,44.0,2.571428571428571,10.0,4.446107784431137,1.6167664670658681
184,Benjamin Hübner,32-203,de GER,Hoffenheim,DF,61.0,0.6777777777777778,85.7,4.0,5.9016393442622945,1.4754098360655736,0.0,4001.6,1.4754098360655736,0.0,2.4,3.0,1.0,7.0,0.0,0.0,0.0,0.04,0.04,0.03,0.0,33.3,11.803278688524589,0.0,53.8,0.0,1.0,1.4754098360655736,4.426229508196721
185,Mats Hummels,33-038,de GER,Dortmund,DF,1315.0,14.61111111111111,88.2,142.0,2.8745247148288975,0.2737642585551331,0.13688212927756654,85692.79999999999,0.4790874524714829,12.319391634980988,3.0904704463208685,8.0,10.0,42.0,0.14,0.75,0.01,0.05,0.05,0.08,0.9,4092.0,13.140684410646388,2.8060836501901143,38.6,15.125,13.0,3.96958174904943,1.6425855513307985
186,Iago,24-306,br BRA,Augsburg,DF,1171.0,13.011111111111111,66.5,96.0,3.76601195559351,1.690862510674637,1.3065755764304015,38841.3,1.8445772843723314,28.94449188727583,3.5012048192771084,17.0,25.0,230.0,0.15,1.92,0.12,0.06,0.18,0.13,0.4,1142.0,8.684884713919727,1.61400512382579,32.7,13.78125,11.0,2.9205807002561914,2.15200683176772
187,Stefan Ilsanker,32-250,at AUT,Eint Frankfurt,DF MF,162.0,1.8,84.5,7.0,1.6666666666666665,0.0,0.0,2332.2000000000003,0.5555555555555556,0.0,1.92,1.0,0.0,4.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,416.5,13.88888888888889,3.333333333333333,22.9,1.125,5.0,6.111111111111111,2.7777777777777777
188,Marcus Ingvartsen,26-019,dk DEN,Mainz 05,FW MF,330.0,3.6666666666666665,64.5,32.0,2.181818181818182,0.8181818181818182,0.8181818181818182,7257.0,6.818181818181818,10.90909090909091,1.3333333333333333,3.0,21.0,81.0,0.0,1.36,0.09,0.34,0.43,0.12,-0.3,231.29999999999998,6.545454545454546,0.8181818181818182,34.2,1.3333333333333333,3.0,0.5454545454545455,1.3636363636363638
189,Marcus Ingvartsen,26-019,dk DEN,Union Berlin,MF,122.0,1.3555555555555556,75.8,13.0,0.7377049180327868,0.0,0.0,2490.1,5.9016393442622945,36.885245901639344,0.4666666666666667,0.0,3.0,10.0,0.0,0.0,0.0,0.05,0.05,0.06,0.0,278.0,2.9508196721311473,1.4754098360655736,20.8,0.0,0.0,0.0,0.7377049180327868
190,Hiroki Ito,22-256,jp JPN,Stuttgart,DF,1250.0,13.88888888888889,81.9,95.0,4.824,0.7919999999999999,0.648,81076.2,0.288,10.799999999999999,2.4745341614906833,18.0,8.0,86.0,0.0,0.86,0.06,0.02,0.08,0.05,-0.8,2089.4,11.016,3.384,37.5,6.758620689655173,9.0,4.32,2.2319999999999998
191,Cedric Itten,25-027,ch SUI,Greuther Fürth,FW,635.0,7.055555555555555,60.1,75.0,0.9921259842519685,0.14173228346456693,0.4251968503937008,9504.0,6.377952755905512,18.240944881889764,1.706896551724138,3.0,36.0,121.0,0.0,1.13,0.02,0.38,0.4,0.17,-0.1,1291.3,4.818897637795276,0.28346456692913385,26.2,3.0,3.0,0.5669291338582677,0.28346456692913385
192,Gian-Luca Itter,23-018,de GER,Greuther Fürth,DF,458.0,5.088888888888889,75.6,32.0,4.1266375545851535,1.1790393013100438,0.7860262008733625,15368.000000000002,0.7860262008733625,62.882096069869,3.973333333333333,10.0,2.0,85.0,0.0,2.16,0.09,0.02,0.11,0.03,-0.5,272.3,7.2707423580786035,1.572052401746725,29.7,2.1176470588235294,4.0,3.14410480349345,2.3580786026200875
193,Lee Jae-sung,29-166,kr KOR,Mainz 05,MF FW,1069.0,11.877777777777778,73.8,136.0,3.3676333021515434,1.3470533208606172,1.431244153414406,31540.0,4.125350795135641,17.55378858746492,2.2053333333333334,18.0,30.0,234.0,0.25,2.86,0.13,0.2,0.33,0.15,0.4,1352.3999999999999,10.271281571562207,1.5996258185219832,26.5,8.827586206896552,16.0,0.9260991580916744,2.020579981290926
194,Paul Jaeckel,23-185,de GER,Union Berlin,DF,1057.0,11.744444444444444,81.7,59.0,2.2138126773888365,0.17029328287606435,0.17029328287606435,42607.200000000004,0.9366130558183539,34.07568590350048,2.3254310344827585,3.0,6.0,29.0,0.09,0.68,0.01,0.0,0.01,0.03,-0.1,1729.2,10.302743614001892,2.894985808893094,30.7,7.041666666666666,16.0,4.597918637653738,1.3623462630085148
195,Kristijan Jakić,24-254,hr CRO,Eint Frankfurt,MF,906.0,10.066666666666666,72.3,73.0,3.4768211920529803,0.19867549668874174,0.19867549668874174,20900.0,1.589403973509934,39.735099337748345,3.2298387096774195,17.0,13.0,106.0,0.1,1.19,0.02,0.14,0.16,0.09,-0.2,1075.2,14.403973509933776,1.2913907284768211,37.9,9.481481481481481,14.0,1.1920529801324504,2.2847682119205297
196,Tony Jantschke,31-291,de GER,M'Gladbach,DF,225.0,2.5,72.0,15.0,2.8,0.0,0.4,9504.0,0.0,0.0,1.2872340425531914,1.0,2.0,5.0,0.0,0.8,0.04,0.02,0.06,0.06,-0.1,533.6,6.0,0.8,38.1,1.125,3.0,4.0,2.0
197,Dennis Jastrzembski,21-337,pl POL,Hertha BSC,DF FW,225.0,2.5,64.4,11.0,2.4,0.8,1.6,5360.5,4.0,91.0,2.25974025974026,2.0,7.0,51.0,0.0,2.0,0.19,0.02,0.21,0.06,-0.5,266.8,8.0,0.8,28.3,1.0,4.0,1.6,1.6
198,Fredrik Jensen,24-136,fi FIN,Augsburg,MF FW,418.0,4.644444444444445,54.9,20.0,2.15311004784689,1.507177033492823,1.2918660287081338,4637.6,2.15311004784689,28.72248803827751,3.9523809523809526,6.0,16.0,81.0,0.22,1.72,0.12,0.05,0.17,0.04,0.4,288.90000000000003,6.889952153110047,0.8612440191387559,20.8,0.16666666666666666,4.0,1.507177033492823,1.9377990430622007
199,Marco John,19-296,de GER,Hoffenheim,DF,39.0,0.43333333333333335,90.0,0.0,2.3076923076923075,0.0,0.0,416.5,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,2.3076923076923075,4.615384615384615,25.0,0.0,1.0,0.0,4.615384615384615
200,Stevan Jovetić,32-082,me MNE,Hertha BSC,FW MF,543.0,6.033333333333333,67.9,48.0,3.4806629834254146,1.3259668508287292,0.994475138121547,14807.0,3.314917127071823,62.45303867403315,3.5941176470588236,13.0,24.0,111.0,0.17,2.49,0.17,0.42,0.59,0.12,-1.0,432.29999999999995,4.30939226519337,0.3314917127071823,19.0,0.0,3.0,0.6629834254143646,0.4972375690607735
201,Gideon Jung,27-133,de GER,Greuther Fürth,DF,90.0,1.0,82.9,2.0,2.0,0.0,0.0,3104.0,2.0,0.0,3.96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,45.5,0.0,3.0,4.0,4.0
202,Pavel Kadeřábek,29-273,cz CZE,Hoffenheim,DF,506.0,5.622222222222222,76.3,41.0,6.225296442687748,1.956521739130435,2.1343873517786562,22326.600000000002,1.0671936758893281,0.0,3.824644549763033,11.0,27.0,170.0,0.36,3.2,0.24,0.21,0.45,0.15,-1.3,1260.0,6.758893280632412,0.8893280632411068,35.6,1.0,4.0,3.557312252964427,1.956521739130435
203,Florian Kainz,29-091,at AUT,Köln,MF FW,1395.0,15.5,61.4,106.0,4.387096774193548,1.8709677419354838,2.4516129032258065,39720.399999999994,2.5806451612903225,80.82580645161292,3.093577981651376,26.0,39.0,413.0,0.77,3.87,0.26,0.16,0.42,0.09,-1.0,476.0,8.129032258064516,1.935483870967742,26.3,3.2,13.0,0.967741935483871,1.8064516129032258
204,Sasa Kalajdzic,24-200,at AUT,Stuttgart,FW,288.0,3.2,77.9,29.0,1.25,0.0,0.3125,5272.4,4.375,7.8125,0.7761194029850746,1.0,20.0,63.0,0.0,0.31,0.06,0.37,0.42,0.1,-0.2,852.8,3.4375,0.3125,27.3,0.5,1.0,0.625,0.9375
205,Felix Kalu Nmecha,21-105,eng ENG,Wolfsburg,FW MF,197.0,2.188888888888889,65.4,22.0,3.1979695431472077,0.9137055837563451,0.0,6863.4,5.025380710659898,51.39593908629441,3.36144578313253,4.0,8.0,42.0,0.0,2.28,0.0,0.13,0.13,0.04,0.0,450.0,5.025380710659898,2.284263959390863,25.0,1.0,2.0,0.9137055837563451,0.45685279187817257
206,Daichi Kamada,25-171,jp JPN,Eint Frankfurt,MF FW,1416.0,15.733333333333333,77.2,136.0,3.8771186440677967,0.8898305084745763,1.3983050847457628,35287.2,4.004237288135593,96.04449152542374,2.955252918287938,30.0,53.0,272.0,0.32,3.11,0.14,0.22,0.36,0.14,-1.2,251.89999999999998,7.5,0.6991525423728814,27.0,11.115384615384615,16.0,0.5084745762711864,0.9533898305084746
207,Kevin Kampl,31-106,si SVN,RB Leipzig,MF,1175.0,13.055555555555555,91.0,167.0,6.587234042553192,1.148936170212766,0.6893617021276596,69445.8,1.3021276595744682,47.70382978723405,2.2523117569352706,24.0,13.0,199.0,0.23,2.07,0.09,0.04,0.12,0.08,-0.1,336.8,10.263829787234043,2.068085106382979,37.3,13.793103448275863,18.0,0.9191489361702128,0.7659574468085106
208,Stefanos Kapino,27-311,gr GRE,Arminia,GK,90.0,1.0,64.5,1.0,0.0,0.0,0.0,1100.0,0.0,0.0,5.176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Atakan Karazor,25-102,de GER,Stuttgart,MF DF,935.0,10.38888888888889,82.9,109.0,4.13903743315508,0.5775401069518716,0.7700534759358288,42210.0,1.5401069518716577,39.28235294117646,1.7534246575342465,6.0,5.0,73.0,0.1,1.44,0.08,0.01,0.09,0.03,0.2,1322.5,11.454545454545453,1.6363636363636362,29.6,7.840000000000001,11.0,2.3101604278074865,2.5026737967914436
210,Silas Katompa,23-109,cd COD,Stuttgart,FW DF,118.0,1.3111111111111111,71.9,6.0,0.0,0.7627118644067796,0.0,3109.6,12.966101694915254,111.05084745762711,1.4385964912280702,1.0,6.0,36.0,0.0,0.0,0.0,0.06,0.06,0.04,0.0,25.0,9.152542372881356,1.5254237288135593,28.6,0.0,2.0,0.0,1.5254237288135593
211,Noah Katterbach,20-285,de GER,Köln,DF,16.0,0.17777777777777778,50.0,3.0,0.0,0.0,0.0,450.0,0.0,281.25,0.8,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.875,0.0,50.0,0.0,0.0,5.625,0.0
